565	0.10199
566	0.10065
567	0.099231
568	0.097743
569	0.096189
570	0.094628
571	0.093013
572	0.091446
573	0.089923
574	0.088442
575	0.087047
576	0.085689
577	0.084447
578	0.083275
579	0.082171
580	0.081129
581	0.080146
582	0.079221
583	0.07835
584	0.07753
585	0.076793
586	0.076068
587	0.07539
588	0.074786
589	0.074225
590	0.073704
591	0.073252
592	0.072805
593	0.072425
594	0.07208
595	0.071799
596	0.071489
597	0.071212
598	0.070937
599	0.070632
600	0.070333
601	0.069974
602	0.069588
603	0.06915
604	0.068628
605	0.068087
606	0.06747
607	0.06678
608	0.066048
609	0.065281
610	0.064502
611	0.063714
612	0.062918
613	0.062093
614	0.061288
615	0.060497
616	0.059749
617	0.059039
618	0.058366
619	0.05777
620	0.057247
621	0.056774
622	0.056386
623	0.056042
624	0.055743
625	0.055522
626	0.055326
627	0.055187
628	0.055083
629	0.054964
630	0.054866
631	0.054728
632	0.054537
633	0.054289
634	0.053955
635	0.053514
636	0.05299
637	0.052336
638	0.051599
639	0.050766
640	0.049863
641	0.04892
642	0.047934
643	0.046935
644	0.04594
645	0.044974
646	0.044048
647	0.043191
648	0.042401
649	0.041696
650	0.041069
651	0.040528
652	0.040031
653	0.039552
654	0.039067
655	0.038551
656	0.037984
657	0.037349
658	0.036658
659	0.035916
660	0.035137
661	0.034332
662	0.033544
663	0.032789
664	0.032076
665	0.03144
666	0.030874
667	0.030399
668	0.030024
669	0.029733
670	0.02953
671	0.029403
672	0.029349
673	0.02937
674	0.029452
675	0.029591
676	0.029794
677	0.030059
678	0.030394
679	0.030815
680	0.031338
681	0.031991
682	0.032793
683	0.033783
684	0.035022
685	0.036537
686	0.038389
687	0.04066
688	0.043403
689	0.046658
690	0.050492
691	0.054928
692	0.059963
693	0.065598
694	0.071814
695	0.07859
696	0.085844
697	0.093567
698	0.10167
699	0.11007
700	0.11875
701	0.12764
702	0.13656
703	0.14557
704	0.15458
705	0.16354
706	0.17248
707	0.18141
708	0.19034
709	0.19924
710	0.20819
711	0.21715
712	0.22616
713	0.23522
714	0.24436
715	0.25354
716	0.26281
717	0.2721
718	0.2814
719	0.29078
720	0.30013
721	0.30949
722	0.31884
723	0.32813
724	0.33733
725	0.3465
726	0.35546
727	0.36433
728	0.37297
729	0.38148
730	0.38978
731	0.3978
732	0.40569
733	0.4133
734	0.42058
735	0.42754
736	0.43422
737	0.44061
738	0.4467
739	0.45249
740	0.45794
741	0.46305
742	0.46788
743	0.47237
744	0.47657
745	0.48049
746	0.48413
747	0.48743
748	0.49047
749	0.49326
750	0.49577
751	0.49823
752	0.50063
753	0.50292
754	0.50511
755	0.50721
756	0.50922
757	0.51114
758	0.51296
759	0.51469
760	0.51632
761	0.51784
762	0.51928
763	0.52061
764	0.52186
765	0.52302
766	0.52408
767	0.52504
768	0.52594
769	0.52674
770	0.52745
771	0.52809
772	0.52867
773	0.52916
774	0.52959
775	0.52994
776	0.53025
777	0.53049
778	0.53067
779	0.53081
780	0.53088
781	0.53094
782	0.53099
783	0.53104
784	0.53109
785	0.53115
786	0.53121
787	0.53127
788	0.53133
789	0.53138
790	0.53144
791	0.53148
792	0.53155
793	0.5316
794	0.53165
795	0.5317
796	0.53175
797	0.53179
798	0.53184
799	0.53189
800	0.53195
801	0.53199
802	0.53203
803	0.53209
804	0.53213
805	0.53217
806	0.53222
807	0.53226
808	0.53232
809	0.53234
810	0.53239
811	0.53242
812	0.53246
813	0.53249
814	0.53253
815	0.53256
816	0.53259
817	0.53262
818	0.53264
819	0.53268
820	0.5327
821	0.53271
822	0.53271
823	0.53273
824	0.53275
825	0.53273
826	0.53267
827	0.53267
828	0.53265
829	0.53257
830	0.53254
831	0.53252
832	0.53245
833	0.53238
834	0.53237
835	0.53237
836	0.53235
837	0.53235
838	0.53236
839	0.53235
840	0.53237
841	0.53238
842	0.53241
843	0.53241
844	0.53244
845	0.53246
846	0.53248
847	0.5325
848	0.53253
849	0.53253
850	0.53257
851	0.53258
852	0.53259
853	0.5326
854	0.53263
855	0.53264
856	0.53263
857	0.53265
858	0.53268
859	0.53266
860	0.53269
861	0.53272
862	0.53272
863	0.53274
864	0.53275
865	0.53275
866	0.53274
867	0.53276
868	0.53278
869	0.53281
870	0.53284
871	0.53282
872	0.53284
873	0.53287
874	0.53286
875	0.53288
876	0.53288
877	0.53288
878	0.53288
879	0.53289
880	0.53286
881	0.53287
882	0.53288
883	0.53286
884	0.53285
885	0.53287
886	0.53288
887	0.53288
888	0.53285
889	0.53286
890	0.53286
891	0.53284
892	0.53283
893	0.53285
894	0.53285
895	0.53285
896	0.53282
897	0.53283
898	0.53283
899	0.53281
900	0.53281
901	0.5328
902	0.53277
903	0.53276
904	0.53277
905	0.53278
906	0.53276
907	0.53272
908	0.53269
909	0.53271
910	0.5327
911	0.53268
912	0.5326
913	0.53256
914	0.53254
915	0.53253
916	0.53247
917	0.53232
918	0.53224
919	0.53219
920	0.53217
921	0.53203
922	0.53178
923	0.53163
924	0.53152
925	0.53137
926	0.53123
927	0.53111
928	0.53085
929	0.5304
930	0.53012
931	0.52992
932	0.52968
933	0.52943
934	0.52925
935	0.52895
936	0.52842
937	0.52797
938	0.52768
939	0.52745
940	0.52697
941	0.52615
942	0.52568
943	0.52537
944	0.52492
945	0.52436
946	0.52379
947	0.52332
948	0.5229
949	0.522
950	0.52044
951	0.51945
952	0.51879
953	0.51789
954	0.51686
955	0.51595
956	0.51515
957	0.51439
958	0.51377
959	0.51327
960	0.51265
961	0.51184
962	0.51147
963	0.51138
964	0.51123
965	0.51103
966	0.51087
967	0.51077
968	0.51071
969	0.51065
970	0.51058
971	0.51051
972	0.51048
973	0.51042
974	0.51034
975	0.51034
976	0.51037
977	0.51041
978	0.51049
979	0.51061
980	0.51074
981	0.51087
982	0.51101
983	0.51115
984	0.51132
985	0.51148
986	0.51168
987	0.51188
988	0.51209
989	0.51229
990	0.51253
991	0.51284
992	0.51314
993	0.51339
994	0.51363
995	0.51393
996	0.51426
997	0.51458
998	0.51488
999	0.51518
1000	0.51548
1001	0.51583
1002	0.51617
1003	0.51646
1004	0.51675
1005	0.51707
1006	0.51739
1007	0.51775
1008	0.5181
1009	0.51845
1010	0.51881
1011	0.51918
1012	0.51954
1013	0.51986
1014	0.52018
1015	0.5205
1016	0.52082
1017	0.52114
1018	0.5215
1019	0.5219
1020	0.52231
1021	0.5227
1022	0.52306
1023	0.52342
1024	0.52378
1025	0.52411
1026	0.52444
1027	0.52478
1028	0.52516
1029	0.52554
1030	0.52588
1031	0.52609
1032	0.52626
1033	0.52646
1034	0.52675
1035	0.52708
1036	0.52736
1037	0.52762
1038	0.5279
1039	0.52818
1040	0.52842
1041	0.52867
1042	0.52892
1043	0.52916
1044	0.52935
1045	0.5295
1046	0.52967
1047	0.52991
1048	0.53015
1049	0.53033
1050	0.53048
1051	0.53065
1052	0.53083
1053	0.53103
1054	0.53119
1055	0.53129
1056	0.53138
1057	0.53146
1058	0.53155
1059	0.53165
1060	0.53179
1061	0.53193
1062	0.53204
1063	0.5321
1064	0.53215
1065	0.53221
1066	0.53225
1067	0.53233
1068	0.53238
1069	0.53242
1070	0.53246
1071	0.53248
1072	0.53251
1073	0.53253
1074	0.53254
1075	0.53252
1076	0.53247
1077	0.53243
1078	0.53245
1079	0.53246
1080	0.53245
1081	0.53239
1082	0.53229
1083	0.53217
1084	0.53205
1085	0.53198
1086	0.53192
1087	0.53187
1088	0.53177
1089	0.53166
1090	0.53152
1091	0.53138
1092	0.5313
1093	0.53123
1094	0.53113
1095	0.53099
1096	0.53078
1097	0.53054
1098	0.53031
1099	0.53018
1100	0.5301
1101	0.52997
1102	0.52975
1103	0.52953
1104	0.52939
1105	0.52928
1106	0.52914
1107	0.52891
1108	0.52868
1109	0.52851
1110	0.52837
1111	0.5282
1112	0.52792
1113	0.52771
1114	0.52768
1115	0.52772
1116	0.52766
1117	0.52744
1118	0.52715
1119	0.52694
1120	0.52674
1121	0.52646
1122	0.52606
1123	0.52568
1124	0.52543
1125	0.52517
1126	0.52471
1127	0.52395
1128	0.52314
1129	0.52253
1130	0.52193
1131	0.52106
1132	0.51973
1133	0.51823
1134	0.51688
1135	0.51566
1136	0.51451
1137	0.5133
1138	0.51183
1139	0.50983
1140	0.50728
1141	0.50482
1142	0.50303
1143	0.50151
1144	0.49958
1145	0.49692
1146	0.49428
1147	0.4924
1148	0.49109
1149	0.48994
1150	0.48862
1151	0.48712
1152	0.48557
1153	0.48406
1154	0.48281
1155	0.48194
1156	0.4814
1157	0.48098
1158	0.48053
1159	0.48007
1160	0.47962
1161	0.47912
1162	0.47873
1163	0.47855
1164	0.47847
1165	0.47846
1166	0.47835
1167	0.47822
1168	0.47814
1169	0.4781
1170	0.47807
1171	0.47782
1172	0.4774
1173	0.47701
1174	0.47694
1175	0.47705
1176	0.4772
1177	0.47717
1178	0.47704
1179	0.47692
1180	0.47681
1181	0.47675
1182	0.47666
1183	0.4765
1184	0.47634
1185	0.47615
1186	0.47604
1187	0.47592
1188	0.47582
1189	0.47569
1190	0.47563
1191	0.47553
1192	0.47549
1193	0.4754
1194	0.47535
1195	0.47524
1196	0.47515
1197	0.4751
1198	0.4751
1199	0.47529
1200	0.47562
1201	0.47591
1202	0.47586
1203	0.4757
1204	0.4756
1205	0.47566
1206	0.47586
1207	0.47604
1208	0.47605
1209	0.47598
1210	0.47596
1211	0.47605
1212	0.4762
1213	0.47626
1214	0.47614
1215	0.47598
1216	0.476
1217	0.47617
1218	0.47642
1219	0.47662
1220	0.47656
1221	0.47642
1222	0.47631
1223	0.47624
1224	0.47625
1225	0.47627
1226	0.47612
1227	0.47594
1228	0.47576
1229	0.47568
1230	0.47567
1231	0.47568
1232	0.47561
1233	0.47553
1234	0.4755
1235	0.47552
1236	0.47546
1237	0.47536
1238	0.47518
1239	0.47494
1240	0.47478
1241	0.47464
1242	0.47459
1243	0.47459
1244	0.47447
1245	0.47444
1246	0.47428
1247	0.47421
1248	0.47406
1249	0.47393
1250	0.47381
1251	0.47376
1252	0.47362
1253	0.47356
1254	0.47334
1255	0.47309
1256	0.4728
1257	0.47257
1258	0.47236
1259	0.47215
1260	0.47208
1261	0.47204
1262	0.47197
1263	0.47177
1264	0.47158
1265	0.47134
1266	0.47115
1267	0.47093
1268	0.47071
1269	0.47053
1270	0.47022
1271	0.4699
1272	0.46954
1273	0.46909
1274	0.46864
1275	0.46823
1276	0.46792
1277	0.46762
1278	0.46737
1279	0.46704
1280	0.46663
1281	0.46613
1282	0.46566
1283	0.4651
1284	0.46463
1285	0.46418
1286	0.46377
1287	0.4635
1288	0.46314
1289	0.46271
1290	0.4623
1291	0.4618
1292	0.46132
1293	0.46084
1294	0.46028
1295	0.45973
1296	0.45911
1297	0.45848
1298	0.45789
1299	0.45738
1300	0.45726
1301	0.45615
1302	0.45588
1303	0.4555
1304	0.45493
1305	0.45455
1306	0.45343
1307	0.45287
1308	0.45204
1309	0.45124
1310	0.45056
1311	0.44989
1312	0.44895
1313	0.44774
1314	0.44679
1315	0.44563
1316	0.44467
1317	0.44358
1318	0.44232
1319	0.4411
1320	0.43932
1321	0.43816
1322	0.43671
1323	0.43531
1324	0.43416
1325	0.43361
1326	0.43233
1327	0.43032
1328	0.42835
1329	0.42652
1330	0.4255
1331	0.42444
1332	0.42313
1333	0.42154
1334	0.41925
1335	0.41703
1336	0.41516
1337	0.41317
1338	0.41142
1339	0.41007
1340	0.40906
1341	0.40765
1342	0.40583
1343	0.40441
1344	0.40242
1345	0.40003
1346	0.39755
1347	0.39534
1348	0.39329
1349	0.39184
1350	0.38979
1351	0.3883
1352	0.38639
1353	0.38473
1354	0.38298
1355	0.38154
1356	0.37975
1357	0.37839
1358	0.37683
1359	0.37656
1360	0.37659
1361	0.37589
1362	0.37436
1363	0.37252
1364	0.37115
1365	0.36971
1366	0.36765
1367	0.36645
1368	0.36436
1369	0.36195
1370	0.35927
1371	0.3558
1372	0.35206
1373	0.3489
1374	0.34496
1375	0.34044
1376	0.33675
1377	0.33247
1378	0.32843
1379	0.32416
1380	0.32115
1381	0.31605
1382	0.3107
1383	0.30448
1384	0.2993
1385	0.29236
1386	0.28549
1387	0.27887
1388	0.27175
1389	0.26636
1390	0.25941
1391	0.25322
1392	0.24697
1393	0.24116
1394	0.23468
1395	0.2301
1396	0.22473
1397	0.21883
1398	0.21368
1399	0.2087
1400	0.204
1401	0.19954
1402	0.19485
1403	0.19089
1404	0.18732
1405	0.18437
1406	0.18095
1407	0.17781
1408	0.17484
1409	0.17177
1410	0.169
1411	0.1666
1412	0.16426
1413	0.16218
1414	0.16017
1415	0.15822
1416	0.15643
1417	0.15477
1418	0.1531
1419	0.15168
1420	0.15033
1421	0.14899
1422	0.14771
1423	0.14652
1424	0.14542
1425	0.14413
1426	0.14315
1427	0.14225
1428	0.14146
1429	0.14069
1430	0.1399
1431	0.13925
1432	0.13853
1433	0.13805
1434	0.1374
1435	0.13687
1436	0.13641
1437	0.13595
1438	0.13552
1439	0.13518
1440	0.13485
1441	0.13454
1442	0.1343
1443	0.13415
1444	0.134
1445	0.13391
1446	0.13378
1447	0.13368
1448	0.13364
1449	0.13363
1450	0.13364
1451	0.13368
1452	0.1337
1453	0.13374
1454	0.13381
1455	0.13393
1456	0.13409
1457	0.13426
1458	0.13455
1459	0.13477
1460	0.13495
1461	0.13537
1462	0.13577
1463	0.1362
1464	0.13681
1465	0.13739
1466	0.13795
1467	0.13879
1468	0.1395
1469	0.14022
1470	0.14114
1471	0.14188
1472	0.14261
1473	0.14368
1474	0.14445
1475	0.14563
1476	0.14656
1477	0.1475
1478	0.14856
1479	0.14952
1480	0.15074
1481	0.15159
1482	0.15261
1483	0.1535
1484	0.15464
1485	0.15558
1486	0.15648
1487	0.15768
1488	0.15871
1489	0.16007
1490	0.16102
1491	0.16235
1492	0.16342
1493	0.16465
1494	0.16574
1495	0.16714
1496	0.16837
1497	0.1697
1498	0.17098
1499	0.1721
1500	0.1735
1501	0.1745
1502	0.17588
1503	0.17718
1504	0.17861
1505	0.18002
1506	0.18109
1507	0.18249
1508	0.18348
1509	0.18488
1510	0.18633
1511	0.18756
1512	0.189
1513	0.19004
1514	0.19145
1515	0.19291
1516	0.19403
1517	0.19549
1518	0.19685
1519	0.19794
1520	0.19923
1521	0.2007
1522	0.20177
1523	0.20323
1524	0.20471
1525	0.20581
1526	0.20716
1527	0.20845
1528	0.20956
1529	0.21071
1530	0.2119
1531	0.21332
1532	0.21432
1533	0.21558
1534	0.21687
1535	0.2181
1536	0.21913
1537	0.22034
1538	0.22138
1539	0.22272
1540	0.22381
1541	0.22477
1542	0.22601
1543	0.22718
1544	0.22847
1545	0.22941
1546	0.23035
1547	0.23162
1548	0.23273
1549	0.23382
1550	0.23486
1551	0.23579
1552	0.23666
1553	0.2378
1554	0.23871
1555	0.2398
1556	0.2409
1557	0.24185
1558	0.24247
1559	0.24331
1560	0.24409
1561	0.24488
1562	0.24568
1563	0.24655
1564	0.24725
1565	0.24815
1566	0.24887
1567	0.24982
1568	0.25052
1569	0.25132
1570	0.25212
1571	0.2529
1572	0.25371
1573	0.25458
1574	0.25544
1575	0.25603
1576	0.257
1577	0.25758
1578	0.25831
1579	0.25908
1580	0.25974
1581	0.26061
1582	0.26141
1583	0.26231
1584	0.26295
1585	0.2638
1586	0.2646
1587	0.2653
1588	0.26583
1589	0.26668
1590	0.2673
1591	0.26817
1592	0.26899
1593	0.27006
1594	0.27098
1595	0.27185
1596	0.27233
1597	0.27316
1598	0.27378
1599	0.27464
1600	0.2754
1601	0.27608
1602	0.27665
1603	0.27764
1604	0.27822
1605	0.27904
1606	0.27961
1607	0.28025
1608	0.28071
1609	0.28135
1610	0.28176
1611	0.28242
1612	0.283
1613	0.28373
1614	0.28426
1615	0.28487
1616	0.28533
1617	0.28581
1618	0.28621
1619	0.28693
1620	0.28725
1621	0.2878
1622	0.28839
1623	0.28899
1624	0.28965
1625	0.29014
1626	0.29038
1627	0.29098
1628	0.29121
1629	0.29172
1630	0.29206
1631	0.29242
1632	0.29249
1633	0.29302
1634	0.29349
1635	0.29407
1636	0.29417
1637	0.29469
1638	0.29491
1639	0.29532
1640	0.29529
1641	0.2959
1642	0.29612
1643	0.2966
1644	0.29676
1645	0.29708
1646	0.29725
1647	0.29752
1648	0.29748
1649	0.29796
1650	0.29786
1651	0.29782
1652	0.29759
1653	0.29788
1654	0.29725
1655	0.29727
1656	0.29701
1657	0.2971
1658	0.29646
1659	0.29613
1660	0.29583
1661	0.29551
1662	0.29499
1663	0.29472
1664	0.2942
1665	0.29392
1666	0.29331
1667	0.29292
1668	0.29229
1669	0.29187
1670	0.29192
1671	0.29344
1672	0.29273
1673	0.29248
1674	0.292
1675	0.29153
1676	0.29077
1677	0.29045
1678	0.28985
1679	0.2893
1680	0.28852
1681	0.2881
1682	0.28724
1683	0.28656
1684	0.28601
1685	0.28536
1686	0.28458
1687	0.28391
1688	0.28312
1689	0.28255
1690	0.28175
1691	0.28131
1692	0.28077
1693	0.28025
1694	0.27936
1695	0.27875
1696	0.27811
1697	0.2775
1698	0.27678
1699	0.27598
1700	0.27526
1701	0.27456
1702	0.27379
1703	0.27326
1704	0.27267
1705	0.27217
1706	0.27146
1707	0.27097
1708	0.27013
1709	0.26971
1710	0.2691
1711	0.26844
1712	0.26781
1713	0.26731
1714	0.26671
1715	0.26632
1716	0.26576
1717	0.26535
1718	0.26467
1719	0.26418
1720	0.26354
1721	0.26313
1722	0.26266
1723	0.26227
1724	0.26188
1725	0.26144
1726	0.26094
1727	0.26082
1728	0.26057
1729	0.26034
1730	0.26007
1731	0.26012
1732	0.26001
1733	0.25998
1734	0.25979
1735	0.25974
1736	0.25989
1737	0.25973
1738	0.25952
1739	0.25944
1740	0.25916
1741	0.25898
1742	0.25871
1743	0.25853
1744	0.25805
1745	0.25753
1746	0.25703
1747	0.25672
1748	0.25619
1749	0.25566
1750	0.25516
1751	0.25455
1752	0.25385
1753	0.25337
1754	0.25291
1755	0.25241
1756	0.25178
1757	0.25121
1758	0.25077
1759	0.25038
1760	0.24988
1761	0.24945
1762	0.24923
1763	0.24892
1764	0.24842
1765	0.24812
1766	0.24792
1767	0.24781
1768	0.24755
1769	0.24754
1770	0.24749
1771	0.24768
1772	0.24794
1773	0.2477
1774	0.24774
1775	0.24765
1776	0.24759
1777	0.24783
1778	0.24789
1779	0.24776
1780	0.24775
1781	0.24765
1782	0.24764
1783	0.24744
1784	0.24734
1785	0.24697
1786	0.24679
1787	0.24655
1788	0.24663
1789	0.24663
1790	0.24647
1791	0.24658
1792	0.24648
1793	0.24653
1794	0.24664
1795	0.24677
1796	0.2467
1797	0.24695
1798	0.24731
1799	0.24745
1800	0.24746
1801	0.24786
1802	0.24803
1803	0.2482
1804	0.24834
1805	0.24859
1806	0.24865
1807	0.24881
1808	0.24864
1809	0.24867
1810	0.24883
1811	0.24873
1812	0.24867
1813	0.24876
1814	0.24886
1815	0.24903
1816	0.24883
1817	0.24893
1818	0.24897
1819	0.24898
1820	0.24913
1821	0.24917
1822	0.24912
1823	0.24925
1824	0.24907
1825	0.2494
1826	0.2494
1827	0.2492
1828	0.24889
1829	0.24887
1830	0.24871
1831	0.24854
1832	0.248
1833	0.24776
1834	0.2475
1835	0.24703
1836	0.24685
1837	0.24655
1838	0.24604
1839	0.24565
1840	0.24515
1841	0.24433
1842	0.24365
1843	0.24271
1844	0.24193
1845	0.24098
1846	0.24003
1847	0.23911
1848	0.23762
1849	0.23618
1850	0.23464
1851	0.23337
1852	0.23104
1853	0.22927
1854	0.22741
1855	0.22552
1856	0.22341
1857	0.22106
1858	0.21839
1859	0.21598
1860	0.21288
1861	0.21018
1862	0.20556
1863	0.20199
1864	0.19832
1865	0.19491
1866	0.19085
1867	0.18724
1868	0.18303
1869	0.17968
1870	0.17363
1871	0.16912
1872	0.1646
1873	0.1597
1874	0.15503
1875	0.14975
1876	0.14503
1877	0.13762
1878	0.13224
1879	0.12727
1880	0.12225
1881	0.11678
1882	0.11212
1883	0.10486
1884	0.099887
1885	0.09532
1886	0.090912
1887	0.086363
1888	0.080786
1889	0.076694
1890	0.073109
1891	0.069761
1892	0.066445
1893	0.062408
1894	0.059624
1895	0.057283
1896	0.055133
1897	0.05335
1898	0.050538
1899	0.0491
1900	0.047762
1901	0.04632
1902	0.044562
1903	0.043408
1904	0.042451
1905	0.041606
1906	0.040426
1907	0.03971
1908	0.039013
1909	0.038458
1910	0.037696
1911	0.037198
1912	0.036754
1913	0.03637
1914	0.035866
1915	0.035609
1916	0.035306
1917	0.035028
1918	0.034659
1919	0.03443
1920	0.034207
1921	0.033937
1922	0.03374
1923	0.033572
1924	0.033392
1925	0.033303
1926	0.033179
1927	0.033124
1928	0.03307
1929	0.033044
1930	0.03303
1931	0.033075
1932	0.033086
1933	0.033122
1934	0.033224
1935	0.033303
1936	0.033418
1937	0.033593
1938	0.033701
1939	0.033848
1940	0.034065
1941	0.034252
1942	0.034437
1943	0.034726
1944	0.034959
1945	0.035192
1946	0.035498
1947	0.035785
1948	0.035998
1949	0.036395
1950	0.036647
1951	0.037099
1952	0.037368
1953	0.037683
1954	0.03812
1955	0.038484
1956	0.038777
1957	0.039279
1958	0.039626
1959	0.040101
1960	0.040501
1961	0.040818
1962	0.041408
1963	0.041743
1964	0.042315
1965	0.04272
1966	0.043138
1967	0.043701
1968	0.04415
1969	0.044737
1970	0.045136
1971	0.045864
1972	0.046247
1973	0.046621
1974	0.047363
1975	0.047819
1976	0.048453
1977	0.048911
1978	0.049643
1979	0.05011
1980	0.050804
1981	0.051307
1982	0.051764
1983	0.052563
1984	0.053045
1985	0.053799
1986	0.054297
1987	0.055007
1988	0.055483
1989	0.056235
1990	0.056786
1991	0.057473
1992	0.057994
1993	0.058718
1994	0.059256
1995	0.059993
1996	0.060486
1997	0.06126
1998	0.061746
1999	0.06255
2000	0.063059
2001	0.063554
2002	0.064307
2003	0.065127
2004	0.065593
2005	0.066375
2006	0.06689
2007	0.067606
2008	0.068094
2009	0.068832
2010	0.069264
2011	0.069992
2012	0.070466
2013	0.071226
2014	0.07168
2015	0.072393
2016	0.072829
2017	0.073509
2018	0.073877
2019	0.074488
2020	0.074907
2021	0.075533
2022	0.076155
2023	0.076467
2024	0.077089
2025	0.077458
2026	0.07803
2027	0.078304
2028	0.078861
2029	0.079425
2030	0.079734
2031	0.080136
2032	0.080463
2033	0.080965
2034	0.081216
2035	0.081713
2036	0.082201
2037	0.082376
2038	0.082885
2039	0.083049
2040	0.083494
2041	0.083929
2042	0.084096
2043	0.084522
2044	0.084691
2045	0.085078
2046	0.085468
2047	0.085656
2048	0.086065
2049	0.086239
2050	0.086608
2051	0.08698
2052	0.087143
2053	0.0875
2054	0.087924
2055	0.08809
2056	0.08852
2057	0.088718
2058	0.089185
2059	0.089623
2060	0.089906
2061	0.090398
2062	0.09083
2063	0.091164
2064	0.091603
2065	0.092161
2066	0.09239
2067	0.092872
2068	0.093375
2069	0.093677
2070	0.094153
2071	0.094686
2072	0.094926
2073	0.095409
2074	0.095883
2075	0.096235
2076	0.09668
2077	0.097182
2078	0.097467
2079	0.097921
2080	0.098323
2081	0.098562
2082	0.099081
2083	0.099508
2084	0.099732
2085	0.10015
2086	0.10061
2087	0.10103
2088	0.10129
2089	0.10172
2090	0.10213
2091	0.1024
2092	0.10274
2093	0.10323
2094	0.10359
2095	0.10383
2096	0.10416
2097	0.10459
2098	0.10487
2099	0.10524
2100	0.10561
2101	0.10601
2102	0.10626
2103	0.1067
2104	0.10708
2105	0.1075
2106	0.10772
2107	0.10808
2108	0.10842
2109	0.10877
2110	0.10901
2111	0.10936
2112	0.10967
2113	0.11007
2114	0.11027
2115	0.11056
2116	0.11092
2117	0.11128
2118	0.1115
2119	0.11184
2120	0.11221
2121	0.11265
2122	0.11295
2123	0.11318
2124	0.11353
2125	0.11384
2126	0.11417
2127	0.11438
2128	0.11464
2129	0.11495
2130	0.11526
2131	0.11558
2132	0.11572
2133	0.11604
2134	0.11623
2135	0.11645
2136	0.11675
2137	0.11687
2138	0.11706
2139	0.11723
2140	0.11743
2141	0.11768
2142	0.11788
2143	0.118
2144	0.11817
2145	0.11843
2146	0.11868
2147	0.11888
2148	0.119
2149	0.11915
2150	0.11943
2151	0.11969
2152	0.11987
2153	0.1201
2154	0.12023
2155	0.12043
2156	0.12075
2157	0.12085
2158	0.12106
2159	0.12124
2160	0.12145
2161	0.12153
2162	0.12176
2163	0.12195
2164	0.12219
2165	0.12235
2166	0.12256
2167	0.1228
2168	0.12301
2169	0.12315
2170	0.12336
2171	0.12358
2172	0.12377
2173	0.12402
2174	0.12429
2175	0.12448
2176	0.12473
2177	0.12498
2178	0.12526
2179	0.12559
2180	0.1259
2181	0.12615
2182	0.12646
2183	0.12675
2184	0.12703
2185	0.12737
2186	0.12763
2187	0.12789
2188	0.12824
2189	0.12847
2190	0.1287
2191	0.12902
2192	0.12926
2193	0.12952
2194	0.12964
2195	0.12978
2196	0.13002
2197	0.13026
2198	0.13043
2199	0.13052
2200	0.13073
2201	0.13094
2202	0.13112
2203	0.1313
2204	0.13142
2205	0.1316
2206	0.13176
2207	0.13191
2208	0.13215
2209	0.1323
2210	0.13252
2211	0.13273
2212	0.13289
2213	0.13301
2214	0.13307
2215	0.13319
2216	0.13319
2217	0.13325
2218	0.13322
2219	0.13325
2220	0.13334
2221	0.13334
2222	0.13333
2223	0.1332
2224	0.13314
2225	0.13304
